,spkts,dloss,ct_srv_src,ct_state_ttl,ct_dst_src_ltm,ct_src_ltm,label
868,12,2,5,1,2,2,1
869,2,0,6,2,6,11,1
870,10,1,3,1,2,2,1
871,2,0,6,2,6,11,1
872,12,2,3,1,3,1,1
873,2,0,6,2,6,11,1
874,10,2,2,1,1,1,1
875,12,2,1,1,1,1,1
876,160,8,1,1,1,1,1
877,24,1,5,1,2,4,1
878,10,1,1,1,1,1,1
879,2,0,6,2,6,10,1
880,10,1,1,1,1,1,1
881,2,0,6,2,6,10,1
882,14,10,3,1,1,2,1
883,2,0,6,2,6,10,1
884,10,1,1,1,2,1,1
885,2,0,6,2,6,10,1
886,12,2,6,1,4,3,1
887,12,2,5,1,2,2,1
888,2,0,6,2,6,10,1
889,12,2,5,1,2,3,1
890,2,0,6,2,6,10,1
891,2,0,3,2,1,1,1
892,2,0,6,2,6,2,1
893,12,2,1,1,1,1,1
894,2,0,6,2,6,2,1
895,10,1,2,1,1,1,1
896,2,0,6,2,6,2,1
897,36,44,1,1,1,1,1
898,20,1,2,1,1,2,1
899,2,0,5,2,5,11,1
900,10,2,1,1,1,2,1
901,2,0,1,2,1,1,1
902,2,0,5,2,5,9,1
903,10,1,3,1,1,3,1
904,10,2,2,1,1,2,1
905,22,1,3,1,2,3,1
906,12,2,4,1,2,2,1
907,2,0,5,2,5,2,1
908,12,2,4,1,1,1,1
909,2,0,5,2,5,2,1
910,8,3,1,1,2,3,1
911,12,2,5,1,3,1,1
912,2,0,5,2,5,2,1
913,2,0,5,2,5,2,1
914,12,2,2,1,2,1,1
915,10,4,1,1,1,1,1
916,2,0,3,2,3,11,1
917,12,2,5,1,4,1,1
918,12,4,1,1,2,1,1
919,12,2,2,1,2,1,1
920,2,0,5,2,5,12,1
921,2,0,2,2,2,3,1
922,2,0,5,2,5,12,1
923,2,0,2,2,1,2,1
924,2,0,5,2,5,12,1
925,10,1,3,1,1,1,1
926,2,0,5,2,5,12,1
927,10,1,2,1,1,2,1
928,2,0,5,2,5,12,1
929,10,2,2,1,1,1,1
930,36,2,1,1,1,1,1
931,20,0,1,2,2,1,1
932,10,1,5,1,2,2,1
933,20,0,1,2,2,1,1
934,12,2,1,1,1,1,1
935,2,0,1,2,2,1,1
936,28,54,1,1,1,1,1
937,2,0,1,2,2,1,1
938,10,1,2,1,1,2,1
939,10,1,5,1,1,2,1
940,12,10,3,1,1,1,1
941,16,1,2,1,2,2,1
942,10,2,3,1,2,2,1
943,62,151,1,1,1,1,1
944,10,1,2,1,2,1,1
945,20,0,1,2,1,1,1
946,2,0,1,2,1,1,1
947,22,9,1,1,2,2,1
948,10,1,1,1,1,1,1
949,2,0,1,2,1,1,1
950,2,0,1,2,1,1,1
951,2,0,1,2,1,1,1
952,16,1,1,1,1,1,1
953,80,211,1,1,1,1,1
954,2,0,1,2,1,1,1
955,2,0,1,2,1,1,1
956,10,1,1,1,2,1,1
957,2,0,1,2,1,1,1
958,10,1,1,1,2,1,1
959,14,4,1,1,1,1,1
960,26,8,1,1,1,1,1
961,10,5,2,1,2,1,1
962,2,0,1,2,1,1,1
963,10,1,1,1,1,1,1
964,10,2,1,1,1,1,1
965,2,0,3,2,2,1,1
966,22,9,1,1,2,2,1
967,32,13,1,1,1,1,1
968,32,13,1,1,1,1,1
969,8,3,1,1,2,2,1
970,4,0,2,3,2,2,1
971,114,326,1,1,1,1,1
972,10,1,1,1,1,1,1
973,10,1,2,1,2,1,1
974,10,1,2,1,2,1,1
975,790,8,1,1,1,1,1
976,22,10,1,1,2,2,1
977,12,1,2,1,1,1,1
978,18,0,1,2,1,1,1
979,8,7,1,1,2,2,1
980,24,8,1,1,1,1,1
981,10,1,1,1,2,2,1
982,22,9,1,1,2,2,1
983,10,2,1,1,2,1,1
984,22,8,1,1,1,1,1
985,2,0,3,2,1,2,1
986,12,1,1,1,2,2,1
987,14,10,2,1,1,1,1
988,2,0,37,2,37,10,1
989,10,2,3,1,3,1,1
990,54,8,1,1,1,5,1
991,2,0,2,2,1,1,1
992,14,4,5,1,5,2,1
993,26,8,1,1,1,1,1
994,10,1,1,1,1,1,1
995,14,4,3,1,3,2,1
996,10,1,1,1,1,1,1
997,10,3,1,1,1,1,1
998,12,8,2,1,1,2,1
999,12,11,4,1,1,2,1
1000,10,3,1,1,1,1,1
1001,10,1,2,1,1,2,1
1002,16,3,4,1,4,2,1
1003,14,16,1,1,1,1,1
1004,8,2,1,1,2,2,1
1005,10,1,1,1,1,1,1
1006,16,3,4,1,4,1,1
1007,12,3,1,1,1,1,1
1008,2,0,1,2,1,1,1
1009,10,2,1,1,1,3,1
1010,10,1,2,1,3,1,1
1011,10,1,1,1,1,1,1
1012,22,9,1,1,2,3,1
1013,34,57,1,1,1,1,1
1014,20,0,1,2,1,1,1
1015,14,4,4,1,4,1,1
1016,20,0,1,2,1,1,1
1017,10,3,1,1,2,2,1
1018,18,27,1,1,1,1,1
1019,20,0,1,2,1,1,1
1020,2,0,1,2,2,1,1
1021,10,1,1,1,1,1,1
1022,20,0,1,2,1,1,1
1023,10,1,7,1,1,2,1
1024,40,0,1,2,1,2,1
1025,8,1,2,1,2,2,1
1026,16,3,3,1,3,1,1
1027,40,0,1,2,1,2,1
1028,10,1,10,1,10,2,1
1029,10,1,1,1,1,1,1
1030,10,1,3,1,3,2,1
1031,22,9,1,1,3,2,1
1032,2,0,1,2,1,1,1
1033,8,2,1,1,2,2,1
1034,2,0,1,2,1,1,1
1035,18,25,1,1,3,1,1
1036,8,3,1,1,2,2,1
1037,10,1,1,1,1,1,1
1038,12,1,1,1,1,1,1
1039,28,0,1,2,1,1,1
1040,2,0,1,3,1,1,1
1041,10,1,4,1,1,2,1
1042,10,1,1,1,1,1,1
1043,50,1,1,1,1,2,1
1044,10,1,2,1,1,1,1
1045,10,1,2,1,1,1,1
1046,10,1,12,1,12,5,1
1047,2,0,1,2,1,1,1
1048,34,57,1,1,1,1,1
1049,18,6,2,1,1,1,1
1050,10,1,10,1,10,1,1
1051,2,0,7,2,6,2,1
1052,10,1,4,1,3,2,1
1053,10,1,1,1,1,1,1
1054,16,5,7,1,1,2,1
1055,10,5,1,1,1,1,1
1056,10,1,10,1,10,3,1
1057,2,0,5,2,1,2,1
1058,10,1,2,1,1,1,1
1059,30,8,1,1,1,2,1
1060,8,2,1,1,2,2,1
1061,2,0,1,2,2,1,1
1062,2,0,5,2,4,1,1
1063,24,20,1,1,1,1,1
1064,2,0,63,2,63,9,1
1065,2,0,5,2,4,2,1
1066,2,0,1,2,63,1,1
1067,20,8,1,1,2,3,1
1068,10,1,1,1,1,2,1
1069,10,1,5,1,2,1,1
1070,10,1,7,1,6,2,1
1071,2,0,2,2,1,1,1
1072,10,1,3,1,1,1,1
1073,10,1,5,1,1,1,1
1074,18,7,2,1,1,2,1
1075,10,2,3,1,2,1,1
1076,20,16,1,1,1,1,1
1077,20,1,4,1,4,1,1
1078,24,22,1,1,1,1,1
1079,10,1,1,1,1,1,1
1080,10,1,5,1,1,2,1
1081,2,0,1,2,1,1,1
1082,2,0,1,2,1,1,1
1083,10,1,4,1,4,1,1
1084,10,2,1,1,1,1,1
1085,2,0,1,2,1,1,1
1086,10,1,2,1,3,2,1
1087,8,2,1,1,1,1,1
1088,2,0,1,2,1,1,1
1089,8,2,1,1,2,3,1
1090,10,1,1,1,1,1,1
1091,10,1,1,1,1,1,1
1092,10,1,7,1,7,2,1
1093,2,0,2,2,1,1,1
1094,10,1,3,1,1,2,1
1095,2,0,2,2,1,1,1
1096,20,16,1,1,1,1,1
1097,12,8,1,1,1,1,1
1098,130,403,2,1,2,2,1
1099,50,141,1,1,2,2,1
1100,10,1,1,1,1,1,1
1101,20,19,1,1,1,1,1
1102,2,0,3,2,1,1,1
1103,10,1,1,1,1,1,1
1104,10,1,2,1,1,1,1
1105,26,29,1,1,1,1,1
1106,40,76,1,1,1,1,1
1107,10,1,1,1,1,1,1
1108,10,2,2,1,2,2,1
1109,10,2,1,1,1,1,1
1110,2,0,1,2,1,1,1
1111,10,1,1,1,1,1,1
1112,18,8,1,1,1,1,1
1113,10,1,1,1,1,2,1
1114,20,0,1,2,1,1,1
1115,10,1,2,1,1,1,1
1116,2,0,4,2,3,5,1
1117,20,0,1,2,1,1,1
1118,2,0,4,2,3,5,1
1119,20,0,1,2,1,1,1
1120,10,1,3,1,3,2,1
1121,2,0,4,2,3,5,1
1122,20,0,1,2,1,1,1
1123,2,0,4,2,3,5,1
1124,20,0,1,2,1,1,1
1125,10,1,3,1,3,1,1
1126,20,0,1,2,1,1,1
1127,2,0,4,2,3,5,1
1128,10,1,3,1,2,1,1
1129,20,0,1,2,1,1,1
1130,76,8,2,1,1,1,1
1131,10,1,6,1,7,1,1
1132,10,1,1,1,1,1,1
1133,10,1,6,1,5,2,1
1134,78,8,1,1,1,1,1
1135,4,0,1,2,1,2,1
1136,118,8,1,1,1,1,1
1137,2,0,6,2,1,2,1
1138,4,0,1,2,1,2,1
1139,10,1,1,1,1,1,1
1140,4,0,1,2,1,2,1
1141,22,9,1,1,3,2,1
1142,10,1,4,1,4,1,1
1143,28,0,1,2,1,1,1
1144,26,34,1,1,1,1,1
1145,10,3,1,1,1,1,1
1146,28,0,1,2,1,1,1
1147,4,0,10,2,10,10,1
1148,14,4,1,1,1,2,1
1149,28,0,1,2,1,1,1
1150,4,0,10,2,10,10,1
1151,14,3,1,1,1,1,1
1152,10,1,12,1,12,3,1
1153,4,0,10,2,10,10,1
1154,10,1,1,1,1,2,1
1155,20,1,10,1,10,3,1
1156,4,0,10,2,10,10,1
1157,12,2,5,1,5,1,1
1158,20,1,10,1,10,3,1
1159,10,1,2,1,1,2,1
1160,2,0,10,2,10,10,1
1161,10,1,4,1,3,2,1
1162,10,4,1,1,1,1,1
1163,10,1,7,1,6,1,1
1164,2,0,10,2,10,10,1
1165,10,1,1,1,1,1,1
1166,8,2,1,1,2,3,1
1167,2,0,10,2,10,10,1
1168,14,9,1,1,1,1,1
1169,3684,6,1,3,1,1,1
1170,2,0,10,2,10,10,1
1171,12,2,3,1,3,3,1
1172,12,2,2,1,2,1,1
1173,2,0,10,2,10,10,1
1174,12,1,3,1,2,1,1
1175,2,0,10,2,10,10,1
1176,10,3,1,1,2,2,1
1177,2,0,10,2,10,10,1
1178,14,0,2,1,2,2,1
1179,2,0,10,2,10,10,1
1180,102,267,1,1,1,1,1
1181,20,1,1,1,1,1,1
1182,10,1,2,1,2,1,1
1183,2,0,10,2,10,10,1
1184,10,1,4,1,3,1,1
1185,12,2,2,1,3,1,1
1186,2,0,10,2,10,10,1
1187,22,17,1,1,1,1,1
1188,10,1,5,1,3,1,1
1189,22,17,1,1,1,1,1
1190,2,0,10,2,10,10,1
1191,10,1,9,1,1,2,1
1192,12,2,4,1,1,1,1
1193,2,0,10,2,10,10,1
1194,10,1,9,1,2,2,1
1195,22,1,3,1,2,3,1
1196,40,72,1,1,1,1,1
1197,2,0,10,2,10,10,1
1198,12,2,3,1,1,2,1
1199,10,1,1,1,1,1,1
1200,2,0,10,2,10,10,1
1201,12,2,1,1,1,1,1
1202,2,0,3,2,1,1,1
1203,2,0,10,2,10,10,1
1204,12,2,5,1,2,2,1
1205,2,0,10,2,10,10,1
1206,10,1,1,1,1,1,1
1207,10,1,1,1,1,2,1
1208,2,0,10,2,10,10,1
1209,10,1,3,1,3,1,1
1210,10,1,1,1,1,2,1
1211,2,0,10,2,10,10,1
1212,22,21,2,1,2,1,1
1213,12,2,1,1,1,2,1
1214,10,1,5,1,5,1,1
1215,10,1,3,1,3,1,1
1216,12,2,3,1,3,4,1
1217,4,0,3,2,3,2,1
1218,26,8,1,1,1,2,1
1219,12,2,3,1,3,4,1
1220,4,0,3,2,3,2,1
1221,10,2,1,1,3,2,1
1222,12,2,2,1,1,1,1
1223,10,1,1,1,2,2,1
1224,2,0,3,2,3,2,1
1225,36,2,2,1,2,2,1
1226,14,1,3,1,3,1,1
1227,12,2,3,1,2,2,1
1228,2,0,3,2,3,2,1
1229,12,3,2,1,1,1,1
1230,12,2,3,1,3,1,1
1231,2,0,3,2,3,1,1
1232,2,0,3,2,1,2,1
1233,12,2,3,1,1,1,1
1234,2,0,3,2,3,1,1
1235,2,0,3,2,3,1,1
1236,12,4,1,1,1,1,1
1237,12,2,3,1,3,3,1
1238,2,0,3,2,3,1,1
1239,10,1,6,1,6,1,1
1240,36,2,3,1,2,1,1
1241,2,0,6,2,6,1,1
1242,10,1,5,1,5,1,1
1243,12,2,3,1,3,3,1
1244,102,281,1,1,1,3,1
1245,12,2,5,1,5,2,1
1246,14,2,2,1,1,2,1
1247,2,0,6,2,6,5,1
1248,12,2,5,1,5,1,1
1249,34,54,5,1,1,1,1
1250,10,1,1,1,1,1,1
1251,12,2,3,1,3,1,1
1252,32,8,1,1,1,2,1
1253,10,1,1,1,1,1,1
1254,12,2,3,1,3,1,1
1255,10,1,2,1,1,2,1
1256,24,6,5,1,2,4,1
1257,12,2,2,1,2,2,1
1258,24,9,1,1,2,3,1
1259,38,8,2,1,1,1,1
1260,10,1,2,1,2,1,1
1261,12,2,3,1,3,1,1
1262,22,9,1,1,2,2,1
1263,8,2,1,1,2,3,1
1264,30,8,1,1,1,3,1
1265,20,9,1,1,2,1,1
1266,22,9,1,1,2,2,1
1267,24,8,1,1,1,1,1
1268,10,2,1,1,1,1,1
1269,22,18,1,1,1,1,1
1270,2,0,3,2,3,1,1
1271,22,14,1,1,1,1,1
1272,12,2,1,1,1,1,1
1273,12,2,6,1,2,3,1
1274,2,0,2,0,3,2,1
1275,20,0,1,2,1,1,1
1276,12,2,3,1,3,2,1
1277,10,1,1,1,1,1,1
1278,20,0,1,2,1,1,1
1279,10,1,1,1,1,1,1
1280,2,0,1,2,2,2,1
1281,20,0,1,2,1,1,1
1282,2,0,28,2,28,14,1
1283,12,2,3,1,2,1,1
1284,20,0,1,2,1,1,1
1285,2,0,28,2,28,14,1
1286,10,2,1,1,1,2,1
1287,20,8,1,1,2,1,1
1288,20,0,1,2,1,1,1
1289,10,2,1,1,1,1,1
1290,180,1,2,1,1,2,1
1291,20,0,1,2,1,1,1
1292,12,11,1,1,1,7,1
1293,10,1,1,1,1,1,1
1294,20,8,1,1,1,1,1
1295,10,1,1,1,1,11,1
1296,12,2,1,1,1,1,1
1297,2,0,1,2,1,1,1
1298,12,2,2,1,2,1,1
1299,10,1,1,1,1,5,1
1300,10,2,1,1,1,1,1
1301,2,0,2,2,1,1,1
1302,2,0,1,2,1,1,1
1303,12,1,2,1,1,1,1
1304,10,1,2,1,1,2,1
1305,10,1,1,1,1,1,1
1306,24,24,1,1,1,1,1
1307,10,1,2,1,1,5,1
1308,10,1,1,1,1,1,1
1309,2,0,1,2,1,1,1
1310,10,1,2,1,1,2,1
1311,10,2,1,1,1,2,1
1312,12,2,2,1,1,1,1
1313,10,1,1,1,1,1,1
1314,2,0,2,2,1,1,1
1315,10,1,3,1,1,1,1
1316,2,0,1,2,1,1,1
1317,2,0,2,2,2,1,1
1318,10,1,3,1,1,1,1
1319,12,2,2,1,1,2,1
1320,10,1,2,1,1,1,1
1321,10,1,1,1,2,2,1
1322,10,1,1,1,1,2,1
1323,16,20,1,1,1,1,1
1324,18,0,1,2,1,1,1
1325,12,2,2,1,2,1,1
1326,20,9,1,1,1,1,1
1327,12,2,5,1,2,2,1
1328,18,0,1,2,1,1,1
1329,28,11,1,1,1,1,1
1330,12,2,4,1,2,1,1
1331,18,0,1,2,1,1,1
1332,2,0,1,2,1,1,1
1333,2,0,2,2,1,1,1
1334,18,0,1,2,1,1,1
1335,2,0,1,2,1,1,1
1336,10,1,4,1,3,1,1
1337,18,0,1,2,1,1,1
1338,12,2,5,1,3,1,1
1339,8,3,1,1,2,2,1
1340,18,0,1,2,1,1,1
1341,10,2,1,1,1,1,1
1342,12,2,5,1,3,1,1
1343,18,0,1,2,1,1,1
1344,12,2,3,1,2,1,1
1345,22,9,1,1,2,2,1
1346,22,9,1,1,2,2,1
1347,12,2,5,1,2,3,1
1348,16,4,8,1,7,3,1
1349,2,0,5,2,1,2,1
1350,8,3,1,1,2,2,1
1351,40,8,1,1,1,2,1
1352,14,5,7,1,8,2,1
1353,24,9,1,1,2,4,1
1354,46,102,1,1,1,1,1
1355,12,2,7,1,4,3,1
1356,2,0,2,2,2,2,1
1357,10,1,6,1,8,2,1
1358,50,8,1,1,1,1,1
1359,2,0,3,2,1,1,1
1360,16,4,6,1,8,4,1
1361,32,2,1,1,1,1,1
1362,12,1,1,1,2,1,1
1363,12,2,4,1,2,4,1
1364,20,8,1,1,1,1,1
1365,14,4,1,1,1,1,1
1366,12,2,3,1,3,3,1
1367,14,2,3,1,2,1,1
1368,2,0,37,2,37,15,1
1369,10,1,2,1,1,1,1
1370,10,2,2,1,1,3,1
1371,10,1,2,1,1,7,1
1372,10,2,2,1,2,2,1
1373,12,2,2,1,2,1,1
1374,2,0,39,2,39,7,1
1375,2,0,2,2,1,4,1
1376,12,2,3,1,2,3,1
1377,2,0,39,2,39,14,1
1378,8,6,1,1,2,2,1
1379,2,0,1,2,1,2,1
1380,2,0,39,2,39,15,1
1381,8,2,1,1,2,2,1
1382,18,9,1,1,1,1,1
1383,20,0,1,2,2,1,1
1384,14,1,2,1,2,1,1
1385,20,0,1,2,2,1,1
1386,22,14,1,1,1,3,1
1387,20,0,1,2,2,1,1
1388,20,17,3,1,1,3,1
1389,10,2,1,1,1,1,1
1390,2,0,43,2,40,10,1
1391,10,1,2,1,1,1,1
1392,2,0,1,2,2,1,1
1393,22,9,1,1,1,2,1
1394,2,0,1,2,2,1,1
1395,20,0,1,2,1,1,1
1396,22,9,1,1,1,2,1
1397,20,0,1,2,1,1,1
1398,2,0,1,2,2,1,1
1399,10,1,3,1,2,2,1
1400,20,0,1,2,1,1,1
1401,2,0,1,2,2,1,1
1402,2,0,2,2,1,1,1
1403,10,1,1,1,1,1,1
1404,2,0,1,2,2,1,1
1405,10,1,2,1,1,1,1
1406,20,36,2,1,1,1,1
1407,2,0,1,2,2,1,1
1408,10,2,1,1,1,1,1
1409,10,2,2,1,1,1,1
1410,2,0,1,2,2,1,1
1411,10,1,1,1,1,1,1
1412,2,0,1,2,63,1,1
1413,12,3,2,1,1,1,1
1414,52,8,1,1,1,1,1
1415,2,0,1,2,63,1,1
1416,10,1,1,1,1,1,1
1417,2,0,1,2,1,1,1
1418,2,0,1,2,63,1,1
1419,10,1,2,1,1,2,1
1420,10,2,1,1,1,2,1
1421,2,0,1,0,1,1,1
1422,2,0,1,2,63,1,1
1423,10,1,4,1,2,1,1
1424,28,10,4,1,4,2,1
1425,2,0,1,2,1,1,1
1426,2,0,1,2,1,1,1
1427,38,8,1,1,1,1,1
1428,10,2,6,1,2,2,1
1429,2,0,1,2,1,1,1
1430,14,1,2,1,3,1,1
1431,10,1,1,1,1,1,1
1432,22,8,1,1,1,1,1
1433,10,1,5,1,1,1,1
1434,24,8,1,1,1,1,1
1435,2,0,1,2,1,1,1
1436,10,1,5,1,2,1,1
1437,14,4,5,1,4,2,1
1438,10,1,1,1,1,1,1
1439,10,2,5,1,1,1,1
1440,10,1,6,1,5,2,1
1441,10,1,1,1,1,1,1
1442,10,2,2,1,3,2,1
1443,14,4,5,1,5,2,1
1444,10,2,2,1,1,1,1
1445,2,0,2,2,1,1,1
1446,2,0,1,2,1,1,1
1447,12,2,1,1,1,1,1
1448,2,0,2,2,1,1,1
1449,14,4,4,1,4,1,1
1450,44,18,1,1,1,1,1
1451,28,11,1,1,1,1,1
1452,10,1,2,1,1,1,1
1453,14,4,4,1,4,1,1
1454,12,3,1,1,1,1,1
1455,10,1,1,1,1,1,1
1456,18,0,1,2,1,1,1
1457,44,8,1,1,1,2,1
1458,10,2,1,1,1,2,1
1459,18,0,1,2,1,1,1
1460,14,14,2,1,2,2,1
1461,10,1,2,1,1,1,1
1462,30,49,7,1,1,3,1
1463,3,0,2,2,2,2,1
1464,10,1,1,1,1,1,1
1465,30,8,1,1,2,1,1
1466,18,29,2,1,1,1,1
1467,34,8,1,1,1,1,1
1468,16,23,3,1,2,1,1
1469,10,1,1,1,1,1,1
1470,2,0,7,2,6,2,1
1471,14,3,1,1,1,1,1
1472,20,14,1,1,1,1,1
1473,2,0,1,2,1,1,1
1474,2,0,37,2,37,10,1
1475,22,16,1,1,1,1,1
1476,10,1,2,1,1,2,1
1477,10,1,1,1,1,1,1
1478,2,0,1,2,1,2,1
1479,10,2,1,1,1,1,1
1480,10,1,1,1,1,1,1
1481,10,2,1,1,1,1,1
1482,2,0,37,2,37,15,1
1483,2,0,37,2,37,5,1
1484,16,4,5,1,5,1,1
1485,14,1,1,1,1,1,1
1486,2,0,39,2,39,14,1
1487,6874,6,1,3,1,1,1
1488,34,55,1,1,2,2,1
1489,2,0,39,2,39,15,1
1490,28,8,1,1,1,1,1
1491,2,0,1,2,1,1,1
1492,2,0,39,2,39,15,1
1493,2,0,1,2,1,1,1
1494,10,2,1,1,1,1,1
1495,10,1,1,1,1,1,1
1496,8,2,1,1,2,2,1
1497,2,0,1,2,1,1,1
1498,8,2,1,1,2,2,1
1499,2,0,1,2,1,1,1
1500,20,0,1,2,1,1,1
1501,10,2,1,1,1,1,1
1502,10,1,1,1,1,1,1
1503,20,0,1,2,1,1,1
1504,14,18,1,1,1,2,1
1505,10,1,1,1,1,2,1
1506,10,2,2,1,1,1,1
1507,10,1,2,1,1,1,1
1508,10,1,1,1,1,1,1
1509,10,1,1,1,1,1,1
1510,10,1,2,1,1,1,1
1511,2,0,1,2,1,1,1
1512,10,1,10,1,11,3,1
1513,60,1,2,1,2,2,1
1514,10,1,4,1,1,2,1
1515,10,1,10,1,11,2,1
1516,10,5,1,1,1,1,1
1517,2,0,1,2,1,1,1
1518,10,1,10,1,10,2,1
1519,2,0,2,2,2,1,1
1520,154,8,1,1,4,1,1
1521,20,8,1,1,2,2,1
1522,12,7,2,1,1,2,1
1523,8,2,1,1,3,2,1
1524,10,1,3,1,3,2,1
1525,284,8,1,1,2,1,1
1526,2,0,3,2,1,2,1
1527,10,1,1,1,1,1,1
1528,2,0,1,2,2,1,1
1529,10,1,3,1,3,1,1
1530,10,1,1,1,1,1,1
1531,10,1,1,1,1,1,1
1532,10,2,2,1,1,1,1
1533,2,0,1,2,1,1,1
1534,20,9,1,1,2,2,1
1535,10,2,1,1,1,1,1
1536,2,0,4,2,3,5,1
1537,8,3,1,1,2,2,1
1538,10,1,2,1,1,1,1
1539,2,0,4,2,3,5,1
1540,2,0,3,2,1,1,1
1541,2,0,4,2,3,5,1
1542,10,5,1,1,1,1,1
1543,10,1,12,1,12,3,1
1544,2,0,4,2,3,5,1
1545,112,8,1,1,1,1,1
1546,10,1,12,1,12,3,1
1547,342,8,1,1,1,1,1
1548,2,0,4,2,3,5,1
1549,10,2,1,1,1,1,1
1550,30,44,1,1,1,1,1
1551,2,0,4,2,3,5,1
1552,36,93,2,1,1,1,1
1553,2,0,4,2,3,5,1
1554,10,1,12,1,12,2,1
1555,10,1,1,1,1,1,1
1556,2,0,4,2,3,5,1
1557,10,1,12,1,12,5,1
1558,10,2,3,1,2,1,1
1559,10,1,1,1,1,1,1
1560,74,222,3,1,1,1,1
1561,20,1,3,1,3,1,1
1562,2,0,7,2,7,3,1
1563,10,1,1,1,1,1,1
1564,22,9,1,1,2,2,1
1565,10,1,10,1,10,3,1
1566,4,0,1,2,1,2,1
1567,2,0,7,2,7,3,1
1568,10,1,1,1,1,1,1
1569,10,1,10,1,10,1,1
1570,2,0,7,2,7,3,1
1571,4,0,1,2,1,2,1
1572,10,1,2,1,1,1,1
1573,10,1,2,1,3,1,1
1574,2,0,5,2,5,1,1
1575,2,0,1,2,1,2,1
1576,10,1,1,1,1,1,1
1577,10,1,3,1,3,1,1
1578,2,0,5,2,5,1,1
1579,2,0,1,2,1,1,1
1580,10,2,1,1,1,1,1
1581,16,6,1,1,1,2,1
1582,2,0,5,2,5,1,1
1583,10,1,1,1,1,1,1
1584,10,1,1,1,1,1,1
1585,2,0,5,2,5,1,1
1586,10,1,4,1,1,1,1
1587,30,8,1,1,1,1,1
1588,22,9,1,1,2,3,1
1589,2,0,5,2,5,1,1
1590,10,2,1,1,1,1,1
1591,18,7,9,1,1,2,1
1592,22,9,1,1,2,3,1
1593,62,8,1,1,1,1,1
1594,2,0,5,2,5,1,1
1595,10,1,2,1,2,1,1
1596,20,12,1,1,1,1,1
1597,10,1,1,1,1,1,1
1598,10,1,9,1,6,2,1
1599,20,1,3,1,3,2,1
1600,10,1,1,1,1,1,1
1601,14,9,1,1,2,2,1
1602,2,0,5,2,5,1,1
1603,2,0,1,2,1,1,1
1604,10,1,2,1,1,1,1
1605,10,1,7,1,7,2,1
1606,2,0,5,2,5,1,1
1607,10,2,4,1,2,3,1
1608,4,0,10,2,10,10,1
1609,10,1,7,1,7,3,1
1610,2,0,5,2,5,3,1
1611,14,16,1,1,1,1,1
1612,4,0,10,2,10,10,1
1613,10,1,7,1,7,3,1
1614,2,0,5,2,5,3,1
1615,10,1,1,1,1,1,1
1616,4,0,10,2,10,10,1
1617,40,8,3,1,1,2,1
1618,2,0,5,2,5,3,1
1619,10,6,1,1,1,1,1
1620,2,0,10,2,10,10,1
1621,20,13,1,1,1,1,1
1622,64,8,3,1,2,3,1
1623,2,0,5,2,5,3,1
1624,2,0,10,2,10,10,1
1625,10,1,14,1,1,3,1
1626,2,0,5,2,2,3,1
1627,2,0,5,2,5,3,1
1628,22,8,1,1,1,1,1
1629,2,0,10,2,10,10,1
1630,2,0,5,2,5,3,1
1631,10,3,1,1,1,1,1
1632,2,0,10,2,10,10,1
1633,12,3,1,1,1,1,1
1634,10,1,1,1,1,1,1
1635,2,0,10,2,10,10,1
1636,10,1,1,1,1,1,1
1637,2,0,6,2,6,1,1
1638,10,1,1,1,1,1,1
1639,2,0,9,2,1,2,1
1640,2,0,10,2,10,10,1
1641,38,71,1,1,1,1,1
1642,2,0,6,2,6,1,1
1643,10,1,12,1,11,3,1
1644,2,0,10,2,10,10,1
1645,14,3,1,1,1,1,1
1646,2,0,6,2,6,1,1
1647,10,1,1,1,2,1,1
1648,10,2,1,1,1,1,1
1649,2,0,10,2,10,10,1
1650,2,0,6,2,6,1,1
1651,10,1,2,1,1,1,1
1652,60,146,2,1,1,2,1
1653,2,0,6,2,6,1,1
1654,2,0,10,2,10,10,1
1655,10,1,1,1,1,1,1
1656,24,8,1,1,1,2,1
1657,2,0,6,2,6,1,1
1658,2,0,10,2,10,10,1
1659,2,0,2,2,1,1,1
1660,14,1,5,1,5,1,1
1661,2,0,10,2,10,10,1
1662,2,0,6,2,6,2,1
1663,10,1,2,1,1,1,1
1664,10,1,5,1,5,1,1
1665,2,0,10,2,10,10,1
1666,2,0,6,2,6,2,1
1667,2,0,1,2,1,1,1
1668,2,0,2,2,2,1,1
1669,2,0,6,2,6,2,1
1670,2,0,10,2,10,10,1
1671,20,0,1,2,2,1,1
1672,2,0,6,2,6,2,1
1673,2,0,10,2,10,10,1
1674,20,0,1,2,2,1,1
1675,10,1,3,1,3,1,1
1676,2,0,10,2,10,10,1
1677,20,0,1,2,2,1,1
1678,2,0,6,2,6,2,1
1679,18,1,1,1,1,3,1
1680,2,0,10,2,10,10,1
1681,20,0,1,2,2,1,1
1682,2,0,3,2,1,3,1
1683,2,0,6,2,6,2,1
1684,20,0,1,2,2,1,1
1685,2,0,10,2,10,10,1
1686,10,1,6,1,7,1,1
1687,2,0,6,2,6,2,1
1688,2,0,43,2,40,10,1
1689,10,1,4,1,4,2,1
1690,2,0,10,2,10,10,1
1691,2,0,6,2,6,2,1
1692,2,0,1,2,2,1,1
1693,2,0,4,2,4,3,1
1694,2,0,6,2,6,1,1
1695,2,0,10,2,10,10,1
